대충 장단점과 강의 특징을 생각하면서 휘갈겨봤으니 글이 어수선한 점 양해 부탁 글로벌 영역을 채울 수 있음 우리에게 친근하지 않은 언어인 과목 특성상 중국어나 일본어와 달리 고이지 않음. 교수가 말하는 특정 원리에 잘 맞는 사람이라면 좋은 수업이라고 느낄 것 같음. 9시 수업임 (강사님이 다음학기부터 바꿀 수 있으면 바꿔보겠다고 함) 일어나기 힘듬 출결을 안부름 단 가끔(한학기에 2번정도 출석체크함) 강사가 특정 원리를 계속 강조함. (또한 표로 정리되어 있는 것을 외운다는 것을 하면 안된다는 것에 대한 강한 집착을 보임 예를 들어 동사 변화를 배울 때 꼭 맨 처음에 피피티 전체에 뿌려놓으심) 사람 바이 사람이겠지만 나는 조금 불편했음. 옆에 있는 사람과의 소통을 강요함. 회화 부분이 있다면 옆사람과의 회화를 시키는데 내성적인 사람이라면 불편할 수 있는 부분. 나는 과 동기와 같이 앉았기 때문에 재밌었음. 질문하면 불친절한 말투로 답변을 줌. 계속 들어보니까 그냥 강사 말투 자체가 좀 화내는 톤이라서 처음들으면 굉장히 불쾌함. 강사의 강의 이외의 역량 부족  일단 강의 첫시간에 조교를 한명 뽑는데 추가 점수가 있다고 함… 사실 이게 정당한지는 모르겠음. 조교가 일찍와서 컴퓨터 세팅을 하고 단어 말하기 시험 같은 이벤트 전날에 강사한테 직접 알람역할을 하는 것 같다.  LMS 사용 능력이 현저하게 떨어진다. LMS에 과제 제출 시스템이 매우 잘 갖춰져 있지만 강사님은 문자를 고집하신다. 과제 2개 모두 이미지를 문자 메세지로 보내야 한다. 단 과제는 매우 간단함 LMS에 정동희 교수님 온라인 강의가 올라와져 있음 틀어 놓으라고 강사님이 하신다. 출결에 들어간다고 한다. 틀어놓게 할거면 굳이 왜 올라와 있는지 잘 모르겠다. 정동희님 강의를 듣는 친구의 말을 들어보면 박숙희 강사님과 강의 철학이 많이 다른 것 같다. 아마 그래서 그냥 틀어놓으라고 하신듯하다. 강세라는 부분이 스페인어에서 매우 중요하고 강사가 앞으로 강의하는 원리에 필요한 부분이긴 하지만 과목이 기초 스페인어인데 너무 지나치다 싶을 정도로 말하기시험을 꼼꼼하게 봄. 강의에 오지 않은 사람을 수업자료를 받을 수 없게 하겠다는 이유로 강의pdf파일을 몇시간 동안만 열어둔다.(나중에 실수로 못받았다고 하면 옆에있는 사람한테 받으라고 한다. 사실 이럴거면 그냥 종강할 떄까지 자료 열람가능하게 열어두면 좋을 것 같다.)  시험 방식이 매우매우 답답함 오픈북 형식인데 와이파이를 쓰지 못하게 옆에 있는 사람끼리 전자기기의 와이파이를 껐는지 확인하라고 시킴. (부정행위에 대한 감시가 허술한 것 같다.) OMR카드같은 답안지만 나눠주고 문제를 스크린에 띄워 주심. 첫 바퀴 때는 3분정도씩 띄워주고 넘어가고 띄워주고 넘어가는 형식으로 가다가 한바퀴를 돌면 어떤 슬라이드를 볼지 대강 손들어서 의견을 받고 문제 하나 하나씩 스크린에 띄움. 후반에 가면 몇 문제를 못 푼 상황에서 다른 문제가 스크린에 띄워져 있으면 그 시간은 쓸 수가 없게 됨…. 종이로 시험지를 나눠주면 될 걸 왜 이런 방식을 고수하는지는 잘 이해가 되지 않음. 그니까 그냥 한글인 잡으세요,5
수업 열심히 안들었더니 폭망각… 그래도 수업 재밌어요,5
꿀강 본인 스페인어 배운적 있다하면 너무 쉽게 A+받아갈 수 있음! 내가 들을 땐 출결도 체크 안하심 ㅎ,5
강평이 좋아서 수강했으나 같은 교수님 수업이 맞나 싶을 정도로 본인에게는 잘 맞지 않았던 수업 결론적으로 성적은 잘 나왔고 수업도 어렵진 않았으나 교수님과의 성향 차이였던 것으로 생각됨 논리를 매우 강조하시고 그 논리를 따라오지 못하는 학생들을 다그치고 통제하려고 하시는 경향이 있으셔서 수업 내내 피로감을 느낌 모르는 부분에 대해 질문을 하면 ’이 부분이 공부가 안 돼서 그렇다 질문 내용이 이해가 안 된다 수업 시간에 다 설명한거다‘ 등등의 꾸지람을 1분 정도 들은 뒤에 불친절한 답변을 받을 수 있음 교수님이 나쁜 분은 아니신 것 같지만 본인은 한 학기 내내 스트레스를 받음 수업 내용 자체는 크게 호불호를 탈 수업이 아니라 교수님과 성향만 잘 맞는다면 좋은 수업이 될 수도 있을 것..,5
재밌음. 시험 기말 한번에 오픈북인데 오픈북 믿고 공부 안하고 가면 큰일남. 출결도 없는데 그만큼 자기 손해.,5
출결 없다고 해서 수업 안 나가면 시험 공부할 때 많이 힘듦. 교수님께서 학생들을 많이 생각해주시면서 최대한 재밌게 수업하려고 하심. 과제는 문화 과제랑 동사 변화 과제 딱 두 번만 제출했고 어렵지 않아서 30분만에 해결 가능함. 아침 수업이라 힘든 것 빼고는 큰 단점이 있는 수업은 아님.,5
오픈북이라고 공부안하고 가면 절대 안됨 문제 난이도는 그렇게 어렵진 않음 한만큼 나오는듯,5
출결 없고 스페인어 학원다니는 느낌을 많이 받았습니다. 아무것도 몰라도 수강할 수 있으며 과제도 적은 편입니다.,5
스페안어 하나도 모르는데 에이쁠 받았어요! 근데 실생활에서 쓸 수 있는 문장들을 많이 배웠으면 더 좋았을 것 같아요,5
노베이스로 A+받았고 아침 9시 대면수업인것만 빼면 부담되지 않았음. 암기보다는 이해/응용 위주고 수업 들어야 문제 풀 수 있음. 자료에 없는 내용 필기하고 시험 전에 질문시간 활용하면 충분함. 교수님 열정적이시고 학생들 많이 생각해주시는게 느껴졌음. 추천,5
언어를 원리원칙 그 과정을 설명해주셔서 이 수업을 듣고 혼자서 더 공부한다면 스페인어를 매우 잘 배울 수 있지만 교수님이 가르쳐주는것만으로는 스페인어 실력이 향상되지는 않아요 그와 별개로 교수님은 매우 친절하십니다!,5
나쁘지 않음 다른 언어과목에 비해 스페인어를 공식으로 해석해서 수업하시는데 개인적으로는 괜찮았음 출석점수가 없지만 그에 따라 시험문제를 풀지 못하는 건 본인이 감수해야할듯,5
진짜 이거 꾸준히 공부안하면 개망함 ㄹㅇ임 진짜 후회하지 말고 이거 들을거면 매주 수업 열심히 듣고 복습해야함,5
좋으심 재밌게 수강 가능!  이번학기는 한달비대면하셨음,5
교수님이 너무 좋은 분이셨지만 얻어가는건 별로 없는 수업..,5
수업은 지루하지 않고 강의력도 매우 뛰어나십니다만 시험을 교재를 전부 암기해야하만 점수가 잘 나오기에..고려하고 선택하시길 바랍니다,6
교수님 친절하시고 학생들 졸려할 때마다 역사얘기 등 화제전환도 많이 하세요 좋습니다,6
수업재미있는데 시험은 날려내시는것 같음 그래도 수업시간에 배운거만 다 외우면 에이플,6
교수님 너무 재밌으시고 수업도 빡세지 않아서 좋았어요! 기말고사는 조금 어려웠는데 그럼에도 성적 다 쁠 채워주셔서 만족했습니다!!,6
수업 중간중간 스페인어 관련 재밌는 이야기 많이 해주시고 과제랑 책에 나오는 문제들 반복해서 풀어보면 좋아요! 언어도 배우고 교수님도 좋으셔서 기억에 남는 교양입니다.,6
스페인어에 진심인 강의..시간 투자 많이 해야하지만 그만큼 얻어갈 게 많은 과목입니다,6
길게 말 안 함… 기초스페인어를 꼭 들어야 한다면 ㅂㅅㅎ 교수님 들으세요,6
스페인권 문화와 같이 설명해주셔서 정말 재밌습니다.온라인강의와 함께 진행하여 수업시간에 놓친부분도 정리할 수 있어요.,6
얻어가는 것 많은 명강이자 꿀강!! 공부하기 쉽지 않은 경우들도 있지만 나름 할만함 교수님이 성적을 잘 주시려고 함,6
강의 열정적으로 하시고 내용도 재밌습니다. 언어를 배워가기도 하지만 라틴계 국가들의 역사와 문화에 대해 수업 중간중간 알려주십니다. 성적만 잘 받겠다는 생각보다는 다른나라 문화 설명 강연이라고 생각하고 들으면 정말 유익한 수업이라고 생각될겁니다. 재밌고 즐겁게 들어서 에이쁠 나왔습니다. 언어 교양수업은 고등학생 때 혹은 입학전이 취미로 배운 학생들이 많아서 걱정했는데 꾸준히 하시면 그 사람들과 같은 성적 받을 수 있습니다.,6
교수님이 중간중간에 라틴 문화 알려주시는 것도 재밌고 수업도 학생들 따라올정도로 진도 나가서 좋았어요 학생들 적극적으로 지도해주세요,6
성적은 쁠 채워주신다고 직접 말씀하셨어요 우선 교수님이 정말 좋으신 분이고 교양다운 교양이었던 것 같습니다 다양한 설명을 해주셔서 스페인어나 라틴계 문화에 관심있으신 분이라면 더욱 좋은 수업이라고 느끼실 것 같아요! 수업시간에서 한 것 이상으로 시험이 나오지는 않아서 수업 열심히 들으시고 책에 나오는 본문이나 구문 암기하시면 충분합니다 과제로 내주시는 것도 시험에 나오니 꼭 챙겨보세요 언어 과목 특성상 복습을 꾸준히 하시면 더욱 수월할 것 같지만 전날 하루 빡세게 공부하고도 A+ 받긴 했습니다! 시험은 작문 중심으로 나오니 꼭 시험 전에 미리 써보시길 추천드립니다 개인적으로 얻어가는 게 많았던 강의라 좋았어요!,6
교수님께서 항상 열정적으로 수업해주시고 중간중간 재미있는 문화 이야기도 많이 해주셔서 얻어가는 게 많은 수업입니다!! 특히 질문도 너무 잘 받아주시고 튜터링 프로그램을 통해 부족한 것은 보충도 할 수 있어 스페인어 실력을 높이는데에는 최고의 수업입니다! 시험은 교과서에 나온 지문들과 연습문제 과제를 중심으로 나오는데 교수님께서 작문을 정말 중요하게 여기시기 때문에 작문 위주로 공부하는 걸 추천드립니다!,6
시험이 어려웠습니다 작문을 좀 더 꼼꼼히 연습하는게 중요해보여요,6
출석 쉬는시간 이후에 부르심 시험은 본문 다외워야 쓸수있어요,6
계절에 들으시는걸 추천드립니다. 힘들긴 해도 금방금방 배울 스 있고 성적도 잘 주시는 편입니다!,6
수업이 많이 어려웠지만 교수님이 열심히 알려주십니다. 수업시간에 집중하고 시험 잘 보면 학점은 잘 나와요!,7
일본어할 땐 진짜 고인물에서 누가 더 오래 고였는지 경쟁했다면 여긴 그런 사람이 없어서 열심히 한다면 잘 받을 것이다. 난 개인적으로 독학하다가 수업을 들어서 너무 쉽게 점수를 받아간 것 같다.   수업은 3시간 연강이었고 중간에 쉬는시간 15분 정도 있었고 대체로 30분 전에 마쳤다. 쉬는시간 끝나고 다시 한번 출첵하니 도망가면 결석이 된다.   시험은 실력자와의 형평성을 위해 수업에서 나온 표현만 사용가능하다. 시험은 수업 열심히 듣고 교재와 ppt에 나온 표현과 단어들 모두 알고 있다면 과제 푸는 것과 비교해 큰 차이가 없다고 생각한다.   그래도 처음 프랑스어를 배운다면 양이 꽤 되기에 부담이 어느 정도 될 것 같다. 학기 중에 조금 여유 있게 듣고 싶다면 수강신청을 마쳤을 때부터라도 듀오링고 앱 깔고 프랑스어 하루에 30분씩만 하면 많이 편해질 것 같다.,7
프랑스어 봉쥬르밖에 모르는데 뭣모르고 들었다가 겨우 B+ 나왔습니다. 기초라서 진짜 알파벳 읽는 방법부터 배우긴 하는데 중간 이후부턴 풀악셀 밟으십니다.. 이미 잘하는 사람도 많은 것 같아요. 그리고 본인이 내성적이면 무조건 친구랑 둘이서 들으세요!! 매주 옆사람과 프랑스어 본문 번갈아가면서 읽습니다. 그래도 좋았던건 글로벌 영역 채운거랑 유럽 언어를 찍먹했다는 경험이 유익했다는 거..?,7
교수님이 정말 친절하십니다.  프랑스어에 관심만 있고 알파벳만 읽을 줄 아는 수준이었기에 감안하고 수업 들었는데 이번 학기 블럭 수업이라 뒤지는 줄 알았습니다;;  진도 빠르고 프랑스어 디테일하게 배웁니다. 프랑스어 자체가 험악합니다. 교수님도 그걸 아셔서 최대한 감안하고 유쾌하게 수업하시려고 합니다. 수업 자료도 매번 영상이나 노래 많으 들고오세요.   그치만 프랑스어 수업 자체를 교재 기반으로 하기 때문에 프리 토킹이나 회화는 기대 안 하는 게 좋습니다.  중간 기말 비슷한 형식으로 나오고 교재에 있는 거 웬만하면 다 외우세요. 시험 두번 다 제대로 쓴 적 없고 좌절만 가득했는데 수업엔 열심히 참여했어서 B+ 나왔습니다..,7
교수님이 엄청 친절하시고 설명을 천천히 잘 해주세요! 나 자신만 노력하면 되는 수업ㅠ,7
우선 교수님이 너무 좋다. 정말 친절하시고 성격도 너무 좋다. 학생들을 위하는 것도 느껴지고 어려울 만한거는 반복하고 예시를 들어주면서 설명해주신다. 3학점 교양인만큼 사실 엄청난 꿀교양은 아니라고 느껴지지만 그래도 한번쯤 프랑스어를 배워보고싶었던 사람이라면 그다지 어렵지 않은 수업이다. 수업 시간에 복습을 많이 시켜주셔서 시험기간 때 외울건 많아도 괜찮았고 시험에 뭘 내실지 어느정도 뻔해서 준비하는게 어렵진 않다. 옆사람과 대화 읽기를 많이 시키시는데 아는 사람이 없어도 교수님이 알아서 짝지어주셔서 괜찮다. 정말 기초 프랑스어이고 난 상당히 만족한다!,7
시험 두번 / 출결 직접호명 글로벌영역 중에 언어를 배우는 과목이라 좀 빡세고 전공급으로 공부를 해야한다는 단점 강의력도 괜찮으셔서 얻어가는건 많으나 그게 성적과는 비례하지않음. 3시간 수업을 진행하며 중간에 10분정도 쉬는시간이 있지만 솔직히 1시가누앉아있는것도 빡세다고 생각하는 한량이라 힘들었습니다. 과제는 학기 중에 총 4-5번 정도 두세명씩 짝 지어서 대화문 읽는 거 시켜서 웬만해서는 두명이상 친구들끼리 같이 수강하세요 안그러면 모르는 사람과 진행해야합니다(강제),7
발음만으로 힘든 프랑스어 문법까지 하려니 머리가 깨질 것 같아요. 교수님은 아주 좋으십니다.,7
아침 1교시인점응 빼면 최고의 수업이에요! 교수님도 좋으시고 전공들 사이에서 유일한 힐링되는 수업이었어요. 성적도 딱 공부한 만큼 나오는 것 같아요. 공부는 책을 외우는걸 추천.. 아예 다 외운다고 생각하면 됩니다. 그래도 며칠만 투자하면 좋은 성적 받을 수 있으니 고민하고있다면 들으세요 ^_^,7
프랑스어에 관심있으면 추천. 대신 수업시간에 본문 읽는거 있어서 웬만하면 혼자 보단 친구랑 같기 듣는거 추천드림 이게 좀 부담스러울 수 있는데 하다보면 익숙해서 ㄱㅊ 과제가 새로운 과 끝날때마다 있는데 어렵지 않고 시간도 오래 안걸리는데 조금 귀찮음. 교수님은 엄청 착하심 대신 공부량이 좀 많음. 중간 까지 할만하지만 기말는 중간 공부 열심히 안했으면 좀 어려울 수 있음. 고인물 많다 어쩌다 하는데 책이랑 ppt 잘 공부하면 충분히 좋은 성적 받을 수 있음. 하지만 이 과목이 3학점이라는 걸 생각해야 함 교양이라고 무시하고 들으면 한 학기 빡셀 수 있음. 전공 널널하고 들을거 없는데 언어영역 한글인 못 잡았고 프랑스어에 관심있으면 들어도 좋은 강의 맞음. 대신 공부량이 좀 많다는 걸 꼭 명심하길. 본인은 무시하고 대강 들었다 성적 개차반남 ㅋㅋㅋㅋ 그래도 고인물 많다는 느낌은 못받음. 아 고임물 얘기 나와서 하는 말인데 불어 잘하면 어느정도 유리한건 맞는데 교수님이 그런 애들 거르실려고 일부러 단어 표현전부 책이랑 ppt에 나온 것들로만 시험내심 많이 안다고 좋은건 아님. 시험은 단답 주관식 듣기 이렇게 나온걸로 기억함. 출석은 직접호명 시험은 2번 과제는 5번 정도였나 그럼.,7
프랑스어에 관심이 있어서 듣게 됐는데 유익했어요  과제가 많은편은 아닌데 시험기간에 공부할 양이 생각보다 많아요,7
과제가 좀 귀찮음 호명출석 시험은 2일정도 준비하면 됨,7
제일 재밌었던 강의. 날먹보단 공부하실 생각 있는 분들이 들으시는 게 좋을듯,7
교수님 강의력 정말 최고입니다👍프랑스어에 대해 1도 모르고 갔는데 이해하기 쉽게 알려주셔요!! 제 시간표의 한 줄기 빛이었습니다! 성적은 진짜 하는 만큼 나와요!! 재미 들리면 계속 공부하고 싶어집니다! 교재 속 지문 같은 거 읽을 때 짝지어서 하고 했던 사람이랑 계속 하게 되니까 좋은 친구도 얻어가고 짱입니당,7
교수님이 친절하시고 재미있어요. 근데 이거 발표나 활동 좋아하시면 더 좋아하실것 같아요.,7
별로 공부는 많이 안했어도 점수는 잘 주셨고 책의 예문 그대로 나오므로 그것만 공부해가면 ㅆㄱㄴ,7
외국어 수업이므로 감각을 잃지 않도록 꾸준히 복습해주는 것이 중요합니다! 교수님 친절하셔서 질문해도 잘 알려주십니다,8
프랑스어 하나도 몰랐는데 교수님 덕분에 재미있게 배웠습니다 중간중간에 재미있는 문화 얘기도 해주시고 학생 편의도 많이 봐주십니다,8
중간시험은 과제로 본문 및 단어 그리고 몇몇 불어 동사를 교재 뒤에 있는 노트에 적어서 제출하는 것으로 마감 기한도 약 한 달 정도 주어지며 그냥 보고 옮겨 적어서 제출하는 것이니 어려운 것은 없지만 오타가 하나 당 1점씩 깎이기 때문에 자칫 잘못하면 점수가 쉽게  깎일 수 있습니다.  기말시험은 3가지 유형의 문제가 출제되는데 첫 번째는 해당 명사에 알맞은 관사를 적는 것 두 번째는 해당 문장 빈 곳에 알맞은 단어를 적고(단어의 뜻이 문장 옆에 적힘) 문장을 번역해 옆에 쓰는 것이며 마지막으로는 한국어 문장을 불어로 작문하는 것으로 세 번째 문제는 부분점수가 주어집니다. 난이도는 문제 자체로 볼 때는 그다지 어렵지 않지만 불어가 어려운 언어이기에 꽤 어렵게 느껴지는 것 같습니다.,8
중간고사 없이 과제 두 번 제출 기말시험 만으로 성적이 나옵니다. 출석이 성적에 안 들어가는데 수업 내내 필기할 게 정말 많아서 수업 안 나가면 그냥 내 손해에요.. 교양이지만 진도도 많이 나가시고 필기량이 어마어마해서 기말 때 공부할 게 정말 많습니다. 과제는 쉬운 편인데 손으로 적는 2차 과제에서 감점 많이 당하면 교수님피셜로 기말 잘 봐도 b 받기도 힘들 거라고 하셨어요. 기말시험이 꽤 어려웠는데 다들 어렵다고 느꼈는지 시험 못 봤는데도 A+ 받아서 얼떨떨했습니다. 모든 범위에서 골고루 나오니까 시험은 여유있게 준비하세요 교수님 말씀으로는 에이 받을 사람은 에이쁠로 비 받을 사람은 비쁠로 꼭 올려주신다고 하니까 성적은 잘 주시는 것 같아요,8
과제가 두 번 있고 그 중 하나는 중간고사 대체인데 양이 조금 많다. 미리미리 해두면 아주 편함 수업 자체는 3시간 수업인데 2시간~2시간 반정도 하고 끝내신다. 단 한 번도 안 쉬기에 조금 힘들긴 하지만… 교수님이 워낙 잘 가르치시고 수업도 나음 재밌어서 참을만람,8
교수님이 직접 한명식 발음 교정 해주셔서 좋아요,8
수업 자체도 재밌고 교수님도 너무 좋으세요 시험도 수업 내용 필기 열심히하고 배운 내용 꼼곰히 암기하면 좋은 성적 받을 수 있어요!! 그리고 성적도 후하게 주셔서 시험 답안 많이 못 써서 냈는데 좋은 점수 받았어요 수업 듣는 내내 정말 지루할 틈없이 재밌었습니다 명강이에요!!,8
프랑스어 자체가 너무 어려워서 영어랑 비슷하다 생각하고 수강신청 하시면 큰코다칩니다.. 교양이지만 중간 대체과제이고 시험은 기말 한번이라 범위가 많아서 기말때는 거의 전공급으로 공부했는데도 시험을 그다지 잘 보지는 못했는데 학점은 정말 잘주셔서 좋은 성적 받아갑니다.. 교수님은 정말 좋으세요!,8
배우는 내용이 많고 어려웠지만 그만큼 프랑스어를 좋아해서 그런지 하나도 힘들지 않았음. 교수님이 수업 시간 중간 중간에 해주시는 프랑스 문화 얘기도 재밌었고 남아서 프랑스어 발음 꼼꼼하게 봐주시는 것도 좋았음. 열심히 한 만큼 점수 나오는 수업.,8
