흥미롭고 학점도 잘주심.  중간은 레포트 제출이고 기말은 조별발표. 참신한걸 좋아하심	3
진짜 너무 개꿀이었던 수업!!!꼭 들으세요 대신 친구랑 같이 ㅠㅠ	3
출결 그냥 엄청 프리하시고 수업 안들어도 뭐라 안하심. 근데 재밌어서 듣게 되는 수업. 팀플이 제일 관건인데 독강말고 친구들이랑 같이 들으시길.	3
나의 대학생활 중 가장 꿀빤 강의. 수업 안빠지고 출석만 꼬박꼬박하면서  수업 때 편하게 앉아서 쉬고 팀플 무난히 넘기고 마지막 기말 때 리포트 좀 신박하게 하니깐 어머 에이쁠이네?	3
흠....성실한 거랑은 별개에요! 인생은 도박이다! 라고 생각하시는 분은 추천. 그 이유는 16주 중에 딱 1번 잘하면 되용	3
시험없는거 꿀 그래도 듣지마 무난하게 비쁠받기 ㄱㅊ 점수 기준이 없어서 짜증남	3
시험이 없어서 신청한 과목인데 다른분들 말대로 학점주는 기준이 뭔지는 모르지만 일단 중간고사 레포트 과제 무난해도 팀플에서 엄청 튄다면 좋은 성적 나오는듯	3
본인은 재밌게 수강했습니다. 인생에 살면서 언젠가 도움될만한 구급법 배워서 나쁠거 없다고 생각합니다.	4
18,19년 강의평에 비해 악명 높거나 너무하다 싶은 수업는 아닙니다. 그럼에도 굳이 추천은 안 할 거 같습니다.	4
CPR하나만큼은 확실히 배울 수 있음. 근데 앞에 나가서 마네킹 두들기면서 큰 소리로 여기 사람이 쓰러졓어요~!! 이러는게 살짝 현타옴	4
강의평 처음 남겨봅니다. 진짜 쓰레기 과목이고 폐설되어야 합니다. 성적? 진짜 안줍니다. 놀랄 정도로. 밑에 5점 준 사람은 다른 사람도 같이 망하자는 심정으로 준거니까 알아서 거르세요 제발.	4
평점이 낮은 건 이유가 있다 왜 들었는지 너무 후회되는 수업	4
강의평때문인지 들을만 했어요. 시험도 쉽고 괜찮았습니다.	4
2학점 그냥 꽁으로 날린 강의^^ 수업시간에 딴짓하면 점수깎는다고 합니다~ 근데 결국 다 딴짓해요 시험범위는 적어요. 근데 시험범위에서 문제를 안냅니다 ㅎㅎㅎ 배우는건 이게 대학강의인지 예비군 의무교육인지  헤깔릴 수준 ㅋㅋㅋ	4
교수님이 내신 만화책으로 수업하셨는데 그림으로 있어서 이해도 편하고 재밌었습니다 ~ ㄴ영역 채우기 좋아요	5
오픈북 시험이고 과제 없었습니다. 적당히 강의만 듣고 공부 별로 안하고 b+ 챙기는 용도로 무난한 것 같습니다.	5
교수님이 촬용한 녹강이랑 실강 꾸준히 듣고 오픈북 테스트입니다. 내용은 따라갈만해요	5
과제도 팀플도 없고 온라인 수업으로 진행되었던 완전 꿀강입니다. 생1 생2 배워서 편하게 들은걸수도 있는데 생명 안배워봤어도 오픈북시험이라 강의 하루전에만 보고 시험때 책 열심히 찾아보면 시험 잘 볼 수 있습니다. 교재도 만화라서 보면서 재미있어요. 제가 오픈북이라 놀다 시험공부를 당일 새벽부터 했는데 에이쁠 나와서 행복했던과목... 책은 에타에서 구하는거 추천드려용	5
저자직강이라 그런지 강의력 좋으십니다. 책이 조금 비싼게 흠입니다. 감사합니다!!	5
문과지만 생명과학 공부하고 싶어서 들었어요 생1은 고2때 했었는데 그것도 안하신분들은 애초에 듣지마세용 저도 그게 다였어서 조금 힘들었지만 교수님께서 재밌게 수업은 잘 해주세요	5
문과는 그냥 안 듣는 게 나을 거 같네요 따라가기 많이 힘들었어요	5
한 주차에 이론 영상 하나, 관련 동영상 하나 나옵니다. 시간은 둘 다 짧은 편입니다. 동영상이 전부 영어인데 하나하나 직접 다 자막 달아주십니다. 강의 자체는 쉽고 재밌습니다. 책도 이해하기 쉽게 되어있습니다. 저는 생2를 했어서 따로 공부는 안 하고, 시험 전에 책 두 번 훑고 들어갔는데 자만해서 실수했는지 B+이 나왔습니다.ㅠㅠ  기말 하나로 학점이 갈려서 별 한 개 뺐습니다. 중간도 봤으면 좋았을 것 같아요.  시험은 객관식, 오픈북이었습니다. 교수님이 시험 전에 어디 나오는 지 대충 다 찝어주십니다. 대부분의 답은 다 책에 있습니다. 비문학 문제도 나옵니다. (지문과 수업 때 배운 내용을 결부시키는 문제도 나옵니다.)	5
1) 수업 솔직히 수업 듣고 조금 놀랐다. 문과인데도 이해가 가게 설명을 해주신다는 것 자체가 정말 대단하심. 교재가 필수긴 하지만 교재 자체가 만화라 이해하기도 쉽고 재미있어서 에타 책방에서 싸게 장만하면 그닥 아깝다는 생각도 들지 않는다. 강의력은 정말 좋으심!  2) 과제 거의 매주 짤막한 퀴즈가 있다. 초반에는 객관형이었는데 어느 순간부터 교재에 나와있는 주관+논술형 문제를 내셨음. 어려운 건 아니고 그냥 한 번 생각해보는 문제 정도였다. 딱히 부담스러운 수준의 과제는 아닙니당  3)시험 코로나 때문에 시험은 기말에 한 번, 대면으로 진행함. 다들 알다시피 오픈북이고 객관식 56문제 정도 나왔는데 수능 비문학 같은 문제가 섞여있어서 시간이 부족한 시험이었다.. 시험 전에 교수님께서 유튜브로 정리 영상을 올려서 어느 부분에서 나올지 대충 집어주시는데 그게 도움이 많이 되긴 한다 그치만 당연하게도 집어준 거 후루룩 훑어본다고 에쁠 나오는 건 절대 아닌 듯...?  4)총평 문과고 생명은 겉핥기로만 배운 적 있는데, 사실 강의 극초반만 아는 내용이었고 중반 이후부터는 아예 모르는 내용이었음. 그런데도 교수님께서 설명은 아주 잘해주심. 그것만으로 이 수업을 들을 가치는 충분하다고 생각함! 다만 교수님께서 분명히 너무 쉬워서 변별력 없을까봐 걱정된다고 하셨는데 그 말에는 속지 말길... 오픈북 시험 특성상 아무리 집어주셔도 헷갈린다ㅎㅎ 물론 내가 다른 과목 본다고 수업을 듣다가 말다가 해서 내용을 제대로 이해하지 못한 게 제일 큰 잘못임 성적은 조금 아쉽게 받았지만 멀미현 추천추천	5
고딩때 정시 파이터로서 물리,지구과학만 했고 과는 생명과 전혀 상관없어서 생명 베이스는 전혀 없었음. 이런 나 조차 교재와 수업을 병행하니까 한 번 듣고도 다  이해가 가고 매주 있는 3문제 정도의 객관식 퀴즈도 다 맞음. 수업 진짜 열심히 하시고 질이 높음. 유튜브에 추가 보충 강의도 올려놔서 관심있는 사람은 더 깊게 공부 가능함. 기말 시험은 오픈북이라서 좀 어렵긴 한데 그 대신 몇 개 정도 틀려도 여유있게 최고학점 받을 수 있음	5
수업내용도 쉽고 재밌게 수업해주시고 과제는 매주 있는 간단한 퀴즈가 다여서 편했는데 시험은 오픈북이고 날짜도 마지막날로 잡아주셔서 편하게 준비할수있었어요 쁠은 안채워 주시네요..	5
문과는 울고 갑니다... 나름 열심히 잘 들었다고 생각했는데... 시험이 어려웠나봐요 많이 났였나?ㅠㅠ 수업은 조금 빠른거 빼고는 들을만 했는데 성적은 심각하네요	5
생명과학에 일절 관심없던 문과는 호기심에 그만 이 수업을 신청해버렸고 .. 전공보다 더 공부하게 되었습니다	5
생물 2는 배우지 않은 이과생이지만 어렵지 않게 에이쁠 받았습니다! 시험은 오픈북이지만 굉장히 세세하구 그래도 여러번 훑고 들어갔으면 성적은 공부해야나오는거같아요! 추천합니더	5
수업 열심히 듣고 암기하면 성적 잘 나오는 것 같아요. 교수님 말씀이 빠르시긴 하지만 강의력은 좋으십니다.	5
코로나라서 시험은 한 번만 봤지만 오픈북이라서 부담이 전혀 없었습니다. 수업 내용도 굉장히 재밌고 쉽게 설명해 주셔서 문 이과 구분없이 다 재밌게 듣고 좋은 학점 받을 수 있는 수업이에요 ~	5
문과인데 생명과학 모르면 듣지 마세요 공부해보고 싶어서 수강신청했는데... 교수님은 최대한 쉽게 가르쳐 주시려고 한 것 같긴 한데 애초에 내용이 어렵고 문제도 변별을 위해 어렵게 낼 수밖에 없으니까요... 제발 제발 제발 생명과학 모르면 듣지마세요... STAY...	5
멀미현,,☆ 생명과학을 좋아하는 자들에게는 에이플은 거저먹기나 다름없는 과목☆ 교수님도 매우 친절 하심☆ 쁠도 거의 채워주시고 관대하셔서 에이도 많이주심☆ 문과도 에이플 받아감☆ 올해 코로나때문에 중간기말 1번 대면으로 침☆	5
역시 신인철 교수님 언제나 믿고 듣는다 강의도 열정적으로 하시고 시험도 적당히 어렵다. 어차피 모두에게 어려우니 생각했던것보다 학점은 훨씬 잘나온다.	5
사실 강의는 썩 좋은 느낌은 아니다. 교수님이 하고 싶은 말하고 강의 PPT하고 좀 괴리가 있는 것 같아서 수업이 두서없어지는 경우가 있다. 다만 교수님이 정말 친절하시고 착하시다. 중간은 거의 매주(시험기간은 x) 영상을 보고 A4 1페이지 분량의 감상문 제출하는 건데 좀 귀찮긴 해도 금방한다. 기말은 특정 단어에 대해 설명하라는 식의 문제인데 PPT랑 교수님이 주시는 기출 문제 잘 보면 된다. PPT랑 보고서 만드는 팀플 과제 있는데 금방 한다.	6
멀쩡한 정신으로 강의 들은 기억이 거의 없음 강의력은 별로 좋지는 않으시고 수업 내용도 그으닥… 시험도 한번 피피티 열심히 외워갔는데 성적 에제 나왔다가 에쁠로 올려주심 대신 과제는 귀찮음 매주 영상 보고 감상문 쓰거나 가끔씩 조사하는거 내주시기도 함	6
절대 듣지 마세요  발표 무조건 몇 명한테만 독박 씌워서 막 시키고 그래요 어짜피 시험으로 성적 다 나눠져요 발표 매주 독박 씌워놓고 B+이었으면 제가 시험 못 본 거라 생각하면 되는데 B0 줬어요 거기다 매주 감상문 내라 하고 코로나 과제도 생물과가 연구할 일이지 우리가 할 일도 아닌데 막 10장 안으로 시키고 그래요 절대 듣지 마세요,,, 참여도 성적에 반영도 안 할 거면 왜 독박 씌우는지 노이해 진짜,,	6
교수님이 줌수업하고 매번 학생들에게 의견 물어보고 하셔서 소통형 수업이라 좋았다. 그러나 단점은 중간기말시험+매주 나가는 동영상 요약감상문과제+코로나뭐시기 10장짜리보고서과제 (3달정도 기간 주심) 가 있다는것.... 과제가 좀 많아서 힘들긴 한데 그래도 교수님이 수업을 잘 해주셔서 괜찮은것같당 문과는 근데 안듣는게 나을듯하다	6
사이버학기 생명공학의 이해,, 저는 수업 하나도 안듣고 틀어만 놨습니다,, 혹시 본인도 온라인 수업을 듣는다면 강의도즁 교수님께서 레포트 과제를 내주시니 그점 유의하세용 레포트는 적당히 복붙하고 내면 됩니다. 중간대체 레포트 10쪽짜리가 있는데 이것도 적당히 복붙해서 짜집기하면 슥 문제 없습니다. 어렵지 않아요. 그말인 즉슨 기말고사 하나로 학점이 갈린다는 소린데 저는 피피티 훑어보기 4회로 비쁠이 나왔습니다. 직전학기 일반 생물학 에이쁠이 큰 힘이 돼주었습니다. 얻어갈 것은 별로 없지만 교수님은 좋으십니다.	6
중간고사 대체로 감상문 써서 냈음 생명과학쪽 기본 지식이 있으면 굉장히 편한 수업 교수님 수업은 졸린 편	6
생명공학에 대해 이런저런 얘기를 죽 늘어놓으시긴 한다. 근데 피곤할 땐 잘 수 있고, 감상문을 많이 써야 하지만 대충 써도 크게 상관은 없어 보인다. 다른 강의평을 보니까 학점을 낮게 받았다는 말이 있는데 나는 A+이 나온 걸 보니 교수님에게 좋은 모습을 보이고 소통을 하는 것도 학점을 잘 받는데 중요하다고 생각이 든다. 생물학에 대해 기본 배경지식이 잡혀 있다면 추천.	6
1. 출결은 수업 끝날때 전자출결하심.(-> 지각=출석) 2. 본인은 고2 생명1 이수함. 수능은 생물 안봄. (처음에 a0 나왔다가 정정때 다시보니 a+됨 --> 쁠 채워주심) 3. PPT는 그냥 시험 1주전에 흩어보기. (시험이 매우 쉽고 몰라도 얼버무리기 가능한 문제임.) 4. 중국인 많음 --> 수업때는 시끄러워서 짜증났지만 시험때는 그들이 나를 구원해줌. 5. 교수님은 열정적이지만 지루한 것도 사실임. 일단 교수님 인성은 Excellent하심. 6. 다큐를 한 5번 정도 봄. 각각의 감상문을 제출(이게 아마 시험 대체)	6
교수님이 정말 생물을 사랑하신다는게 느껴집니다!!! 그러나 이번학기에만 그런건지ㅠㅠㅠ 50명 가까이 되는 수강생중 수업을 듣는 사람은 별로 없었던 것 같아요..출결을 그렇게 중시하시진 않는 것 같고 수업 끝나고 전자출결을 하시기 때문에 지각은 괜찮은 것 같습니당. 2주에 한번 꼴로 영상을 보고 자필로 감상문을 제출해야 하는데 그리 힘들진 않습니다. (그래도 길게 쓰는게 좋을듯?) 시험은 중간은 없고 기말만 있는데 기말은 개념쓰는거 위주로 나오니 참고하세요! 저는 문과 1학년이었고, 시험 조금 틀리고 과제는 열심히 해갔더니 에제 나왔습니다. 문과분들이 들으셔도 괜찮은 수업이에요!  그러나 교수님의 강의력이 그리 좋지는 않으시기 때문에 잘 판단하여 선택하시길 바랍니당	6
교수님이 친절하시고 고등학교 생명과학 수준보다 쉽게 나옵니다. 시험은 생각보다 훨씬 지엽적으로 나오니 암기 많이 하셔야합니다	7
교수님이 정말 좋으신 분입니다. 쉬는시간이면 이자리 저자리 돌아다니시면서 학생분들한테 이것저것 관심사나 하고있는 공부같은거 물어보시면서 관심 가지시려는게 보여요.  수업도 나름 흥미로웠고 팀플도 여러번 있는데 다행히 괜찮으신 분들 만나서 재밌게 했습니다. 야외에서 팀원들끼리 토론 진행하는 식으로 하는데 정말 부담없이 해도 되는 팀플입니다. 시험은 중간 기말 전부 암기가 제일 중요해요. 객관식/주관식/약술형으로 출제되는데 정말 디테일하게 외워야됩니다. 이런게 나오려나..?싶은 별거 아닌거 같은 부분에서 나오기도 합니다. 쉽다고보면 쉬운데 암기때문에 조금 빡세긴해요.	7
정말 딱 과학 교양으로 듣기 좋은 강의에요 그리고 교수님이 정말 좋으시고 학생들을 좋아하시는 게 보입니다 시험은 쉽지는 않지만 달달 외우면 좋은 성적 받을 수 있어요	7
수업도 열심히, 흥미롭게 하시고 교수님도 너무 친절하심. 내용은 비전공자가 듣기에 전혀 어렵지 않지만 시험은 어려울 수 있음.	7
내용도 흥미롭고 교수님도 좋으세요 근데 시험은 좀 지엽적이라 교양 치고 쉬운 편은 아니지 싶습니다	7
완전 편안한 강의입니다! 2시간 수업인데 쉬는 시간도 있고 일찍 끝내주시고! 중간은 대체 과제고 큰 무리 없슴니다	7
강의는 최고! 시험은 되게 구체적으로 공부해야해요 !!ㅠ	7
교수님이 무척 좋으신분인게 온라인으로도 느껴졌음 강의 하나하나 새로운거 배우는 재미가 있었고 들으면 후회안할 교양!	7
고등학교때 생명과학 배웠으면  이해하기 쉬움. 시험은 그냥 쌩암기여서 외우는거 잘하는 사람이면 추천함. 이번에 중간고사는 엄청 쉬워서 다들 잘 본거 같고 기말이 어려워서 기말로 점수 갈린 듯함.	7
강의 초반에 정해진 조원으로 한 학기 내내 같이 앉고 토의함 부담스럽지는 않음. 시험은 교수님이 말하신거에서도 다 나오니까 열심히 들어야함 특히 칠판에 적으시는 거랑 영상자료에서도 시험나오니까 필기 꼼꼼히 하시길 팁을 드리자면 시험이 엄청 지엽적으로 나오지만 숫자랑 사람이름 어려운 생물용어를 내시진 않음 기말 때 사람이름 딱 1점으로 나오긴 했는데 차라리 이름은 다 안 외우는게 효율적임	7
이과였고 고등학교때 생물도 했었지만 시험은 정말 지엽적인부분에서 나와서 고생을 좀 했던수업. 문과에게 조금 벅찰수있겠지만 못듣겠다 정도는 아닐거에요. 사회문제에관한 이야기들을하는 수업이라  재미도있었고,  무엇보다 교수님 정말 좋으신 분입니다. 조는 나누지만 성적과는 무관한,  그냥 토의를 위한거에요 조별과제없습니다	7
조모임이 있긴 한데 전혀 부담 가질 정도 아니고 시험이 은근히 빡세더라구요...ㅠㅜㅜㅠ 그래도 공부한 만큼 가져갈 수 있는 내용이 많아서 추천해요!	7
교양이라는 것이 무엇인지 제대로 보여주는 과학기술 영역의 교양이라고 볼 수 있겠습니다. 날먹 교양을 찾으시려면 다른 분야의 교양을 수강하도록 하시고 물리학의 전반적인 역사와 흐름, 물리학자의 생각을 엿보고 싶으신 분이라면 강추드립니다. 공대 2학년이고, 현대물리학과 같은 학기에 수강이었는데, 양자역학 부분의 정성적인 설명은 현대물리 공부에도 도움이 되었던 것 같습니다. 성적은 에이플 받았고 퀴즈는 LMS 글자 몇개 씹혀서 특수상대성 70점, 일반상대성 80점 나왔는데도 에이플 나오네요; 퀴즈는 어려우시면 다른 창에 강의 ppt 틀어놓고 찾으면서 하셔도 되고, 교수님 쓰신 글 인터넷에 찾아서 하셔도 됩니다. 어쨌든 전 되게 만족! 강의 내용이 재밌었어요.	8
교양 수준의 물리학 배우기 좋습니다 근데 시험 너무 변별력 없이 나오고 과제 의문사 많음	8
수업은 재미없었지만 물리 좋아하고 물리에 대한 전반적 지식 알고싶으면 듣기에는 좋을듯 ㅂ학년에게 양자역학을 가르치시지만 엄청난 겉핥기식 정도로 정말 물리 전반에 대한 '흐름'만 보고 가는 느낌이긴 함 과제 따로 없고 강의 끝나고 있는 퀴즈만 잘 풀면됨 수업 때 다 설명하신거고 수업 자료에도 다 나와있는 내용. 몇개는 좀 어려웠지만 퀴즈나 시험 난이도가 크게 어려운 것도 아니었다 근데 성적은 좀 깐깐하신듯	8
물리 싫어하시면 도망치세요... 그리고 열심히 공부해봤자 사실상 오픈북시험이어서 변별력보다는 전략게임이었어요. 교수님께서는 되게 신나게 설명하시는데 좀 지루하고 길었어요 ㅎ 소통도 잘 안되었어요	8
문과인데 교수님은 좋으세요. 친절하시고 수업내용도 흥미롭지만  문과한테  그저 꿀이라고 하긴 어렵네요 쁠을 채우시진 않는것같아요 시험문제는 공부하면 그래도 풀만하긴 합니다. 그냥저냥 영역 채우기 위해 적당한 교양같아요	8
답 베팅 문제는 너무하지 않으세요 교수님 ? ㅠ 수업 프린트 열심히 읽으면 다 풀 수 있는 정도여서 한시름 놓았네요 ~ 수식은 배제하시는 타입이었네용 물리학과생들이 물리 교양들으러 오시면 문과생인 저는 정말 ...  무서운데 인문계열 학우들은 점수 조정한다고 하셨으니까 괜찮을 것 같기두  과학을 좋아해서 매학기 과학교양 하나씩 듣고 있는데 교수님 강의력도 좋으시고 정말 재밌게 수강하고 있습니다  밥먹고 바로 들으러 와서 조금 졸린게 흠이지만 !  수업은 1시부터 시작해서 2시쯤에 5분 정도 쉬고 2시 50분쯤 항상 마쳤던 것 같네욤  교수님 짱짱맨	8
재밌지만  굉장히 배움에서 목표성이 없고  시험에관해 자세히 알려주시지 않는다	9
학점을 짜게 주십니다. 배워가는건 정말 많다고 느끼고, 출석을 특히 신경쓰셔야 합니다. 지각도 체크하시기 때문에 늦지마세요! 과제는 2개, 시험도 2번 있습니다	9
대학 교양으로서는 정말 좋은 강의인데 좋은 성적 내긴 정말 어려웠습니다.. 중간때는 다 신유형으로 내서 기말도 그와 비슷하게 공부했는데 또 기말때는 다시 족보 스타일로 내셔서 아무튼 정말 힘들었어요 턱걸이 비쁠이긴한데 양 정말 많고 고인물들 많습니다 피하세요 그냥..	9
수업은 재밌었고 시험은 어려웠어요 과제도 양이 많아서 미리미리 하셔야 합니다	9
강의는 정말 재미있습니다. 그러나 학점은 교양치곤 잘 주는 편이 아니고, 암기량이 너무 많습니다. 시간이 정말 널널하신 분만 듣는 것을 추천드립니다	9
과제가 2개인데 시험 두 번 있어서 살짝 힘들어요 특히 기말엔 시험범위가 더 어렵고 소설쓰기 과제까지 하려면 미리 하시는 게 좋을 것 같아요 대신 해부학 지식은 몰라도 되는 듯 합니다 중간 기말 항상 마지막 2문제 정도가 어려웠는데 못 맞혀도 학점엔 지장 없어요	9
한양대 명강의라고 자부할 수 있음 그래서 그런지 모든 사람이 다 열심히 하는 느낌	9
중간고사 1등 중간과제 9장 기말고사 ??-4,5개 틀린 것 같음 기말과제 9장 최종 a+ 나왔습니다 2학점 교양 치고 할 게 많긴 하지만 저는 수업 진짜 흥미롭게 들었습니다! 근데 소설쓰기가 진짜 막막했고 쁠 안채워주셔서 조금 조마조마 했습니다.. 그래도 시험이 가장 중요하니 정말 꼼꼼히 암기하시면 문제 없을 것 같습니다!!	9
